,Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling
9387,0.015053763440860216,0.0,0.6338028169014085,0.5277257680265045,0.35346604406893073,0.9166666666666665,1.0,1.0,0.7708813466892687,0.8928653916778685,0.7839252629686533,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.33333333333333337,0,0,1,1,1,0,1,1,1,1,1,0
2586,0.0884829641145226,0.16666666666666666,0.3380281690140845,0.21439008986345973,0.4060791764316251,0.6666666666666665,0.5,0.0,0.039033604044644864,0.6067066045504022,0.13732871632701577,0.0,0.0,0.6666666666666666,0.6666666666666666,0.4962413865107539,0.9999999999999999,0.5015364201410714,0.4966924308892139,1,0,0,1,1,1,0,1,1,0,1,0
7684,0.33729757740639976,0.5,0.3380281690140845,0.3272909276688201,0.37946742106500625,0.75,0.0,0.0,0.7517120681929136,0.3807819314919061,0.6666858405867863,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.33333333333333337,0.6666666666666666,1,1,0,1,1,0,1,1,1,0,0,1
3920,0.04946236559139785,0.3333333333333333,0.323943661971831,0.7710696357038198,0.3664891909178936,0.33333333333333326,0.5,0.0,0.03141682292607556,0.4994288771071491,0.14599966562038677,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.5015364201410714,0.9999999999999999,0,0,0,1,1,0,1,0,1,1,0,1
5231,0.5631817592952455,0.16666666666666666,0.5774647887323944,0.12826757602376493,0.5704084049008926,0.5833333333333333,1.0,0.0,0.8333827721842834,0.2854805163948755,0.7811246530546386,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.33333333333333337,1,0,1,1,0,0,1,1,0,1,0,0
5391,0.07705661355097809,0.0,0.3380281690140845,0.9775807221192113,0.6773590327655963,0.25,1.0,0.0,0.9428804797263242,0.7263369856344059,0.8606124408584566,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.33333333333333337,0,1,1,1,0,0,0,1,1,1,1,0
5056,0.08542557326078506,0.0,0.3380281690140845,0.3452329441548998,0.06765989039650577,0.41666666666666663,0.0,0.0,0.8721337292316393,0.3804917062205253,0.7404768024502284,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0,0,0,1,0,0,0,0,1,0,1,0
4603,0.016116077212074104,0.16666666666666666,0.3098591549295775,0.7208186342385968,0.027014657339498704,0.9166666666666665,0.5,0.0,0.14511243344240238,0.3807300715663642,0.15165299743705432,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.33333333333333337,1,1,0,1,1,1,0,1,0,0,0,0
2354,0.09729239538800362,0.0,0.5211267605633803,0.3599287870138864,0.6382149276824247,0.16666666666666663,1.0,0.0,0.03432783491016678,0.36868572280406386,0.03768186494042009,0.0,0.0,0.0,0.33333333333333337,0.9999999999999999,0.6666666666666666,0.33333333333333337,0.6666666666666666,1,1,0,0,1,0,0,0,1,0,0,0
9639,0.06677030703458997,0.6666666666666666,0.45070422535211274,0.3272909276688201,0.2280660283944344,0.08333333333333326,0.5,0.0,0.9416914492409001,0.5122397060533747,0.8545856971185644,0.0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.9999999999999999,0,1,0,1,0,0,0,0,1,1,1,1
1572,0.049358725223474544,0.0,0.22535211267605637,0.5455453956701896,0.23397972773568426,0.33333333333333326,0.5,0.0,0.029553941821934986,0.4875875528166579,0.08103482966316528,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9999999999999999,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.9999999999999999,1,0,1,1,0,0,1,1,0,0,1,1
6749,0.15413913719393701,0.6666666666666666,0.8732394366197184,0.7938907204320608,0.1338371925460186,0.6666666666666665,0.5,0.0,0.932441462496083,0.6072394771798224,0.8389591965759369,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.6666666666666666,0,0,1,1,0,0,0,0,0,1,1,1
8460,0.004456535820702163,0.6666666666666666,0.9154929577464789,0.13498425065318392,0.5359565361385625,0.41666666666666663,0.0,0.0,0.9587270363343066,0.49956637727670494,0.8464938772012564,0.33333333333333337,0.0,0.0,0.6666666666666666,0.6666666666666666,0.9999999999999999,0.33333333333333337,0.0,0,1,0,1,0,1,1,1,0,0,1,1
1349,0.5683896877833916,0.5,0.3661971830985916,0.5978166999105925,0.7682061137277407,0.8333333333333333,0.5,1.0,0.07726179044453314,0.27359552509552,0.16226353819872305,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,0,1,0,1,1,0,0,1,0,0,0,1
9259,0.006166601891436714,0.16666666666666666,0.4084507042253521,0.9949474171415539,0.5642742834606254,0.6666666666666665,0.5,0.0,0.7281194892470507,0.29738022830061894,0.7159738479129242,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.0,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,1,0,0,1,0,1,0,1,0,0,1,1
8705,0.005389299132011918,0.0,0.0,0.23499951534853114,0.9855760925166077,0.41666666666666663,0.0,0.0,0.7237044987713216,0.5352117499518595,0.6619813219200681,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,0.0,0.33333333333333337,0,1,0,1,1,0,0,1,0,0,1,0
4449,0.807773027594248,0.5,0.619718309859155,0.3342503975550611,0.8156232592671246,0.0,1.0,0.0,0.028634939483684986,0.39247039746241486,0.06612741727790086,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.4962413865107539,0.4957059907513647,0.9999999999999999,0.9999999999999999,1,0,0,1,0,1,0,0,1,0,1,1
8684,0.01023448633242648,0.3333333333333333,0.8873239436619719,0.5177950559707235,0.6166700796618354,0.33333333333333326,0.5,0.0,0.9903843744089189,0.7382324155279484,0.9517822264075128,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.9999999999999999,0.0,0.6666666666666666,0.0,0.33333333333333337,0,0,0,1,1,1,0,0,1,1,1,1
1587,0.03412359113874854,0.0,0.8028169014084506,0.8239952455117049,0.34234165632234187,0.33333333333333326,0.0,0.0,0.05781778725734892,0.49963971863012013,0.0947897720513245,0.33333333333333337,0.6666666666666666,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,1,0,0,1,1,1,1,0,1,0,1,0
6287,0.005959321155590102,0.16666666666666666,0.9014084507042254,0.37734963362122703,0.6200451526620099,0.9166666666666665,1.0,0.0,0.8915576591278577,0.7263193818064696,0.8656294061402824,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.6666666666666666,0,0,0,1,1,0,0,1,0,1,1,0
8885,0.43894286824718226,0.0,0.5915492957746479,0.4907896918336592,0.2083445625087959,0.41666666666666663,0.5,0.0,0.7505628974122247,0.40437724605515946,0.7229970147405179,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.33333333333333337,0.9999999999999999,0.33333333333333337,0,1,1,1,1,1,0,0,1,1,0,0
4337,0.3699183832102604,0.16666666666666666,0.07042253521126762,0.3272909276688201,0.07868925816653904,0.5833333333333333,0.0,0.0,0.07304363654302834,0.3331792776358654,0.14414566694935288,0.33333333333333337,0.33333333333333337,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,1,1,1,1,1,1,0,1,0,0,0
4913,0.05775359502526234,0.5,0.7183098591549296,0.9070033650149668,0.782709345117858,0.33333333333333326,0.5,0.0,0.04650356623665576,0.4521202547555565,0.13803677356015345,0.4966520192508893,0.5003663003663003,0.49377304668475597,0.49959931709696537,0.33333333333333337,0.4957059907513647,0.9999999999999999,0.9999999999999999,1,1,1,1,1,1,1,1,1,0,0,1
6015,0.3696592822904521,0.0,0.2676056338028169,0.21152506409763475,0.8330008823224548,0.5,0.5,0.0,0.9534268223806229,0.46470270971774463,0.8696765721183027,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.33333333333333337,0.33333333333333337,1,1,0,1,0,1,0,0,0,1,1,1
4277,0.011270890011659542,0.0,0.11267605633802819,0.8799096263258921,0.5002354869613477,0.16666666666666663,0.0,1.0,0.03671482558165191,0.6311811589521991,0.1677097716765985,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.9999999999999999,0.33333333333333337,0.33333333333333337,0,0,1,1,0,0,0,1,1,1,1,1
7726,0.024381396553957765,0.16666666666666666,0.9154929577464789,0.1625852822252274,0.5245352216887837,0.5,0.0,0.0,0.9367502543238603,0.8689237099054917,0.8516411052489337,0.33333333333333337,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.0,1,1,0,1,1,0,1,0,0,1,1,1
1692,0.1539318564580904,0.6666666666666666,0.2816901408450705,0.7605609937264503,0.6195653386323243,0.5,0.0,0.0,0.11719477489480064,0.28541485887446494,0.15813276572314958,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.33333333333333337,0.33333333333333337,0.9999999999999999,0.9999999999999999,0,1,0,1,0,0,1,0,1,1,0,0
8958,0.00702163492680399,0.3333333333333333,0.0,0.12438274757629922,0.20213004607122126,0.5833333333333333,1.0,0.0,0.777310167759714,0.8334538997305659,0.7567820717648491,0.33333333333333337,0.33333333333333337,0.0,0.6666666666666666,0.4962413865107539,0.0,0.33333333333333337,0.6666666666666666,0,1,0,1,1,1,0,1,0,1,1,0
8366,0.17699183832102602,0.0,0.5070422535211268,0.8127295247275023,0.27228942873202594,0.41666666666666663,1.0,0.0,0.5980547374496701,0.48769473633983285,0.5305739471119788,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.0,0.6666666666666666,0.33333333333333337,0,1,0,0,1,1,1,0,1,0,0,1
2209,0.01007902578054152,0.16666666666666666,0.323943661971831,0.11488368312579225,0.9544108116945227,0.25,0.0,0.0,0.006271771861930358,0.11887550991093371,0.10190552628975491,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.33333333333333337,0,1,0,1,0,0,0,0,1,0,0,0
2901,0.12397979012825494,0.0,0.0,0.3376846931624077,0.7149382163602978,0.5833333333333333,0.0,0.0,0.11899001678426814,0.8214752084886764,0.1904126422080833,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.49959931709696537,0.6666666666666666,0.6666666666666666,0.5015364201410714,0.33333333333333337,0,1,0,1,1,0,0,1,0,1,1,1
5898,0.06757351988599558,0.3333333333333333,0.11267605633802819,0.7076353839185653,0.16941383282728312,0.33333333333333326,1.0,0.0,0.8486573490716653,0.7737678832232852,0.861868335286878,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.49959931709696537,0.6666666666666666,0.0,0.6666666666666666,0.0,0,0,0,1,1,0,1,0,0,1,1,1
9021,0.06985360798030832,0.0,0.3661971830985916,0.33541940402581033,0.7268204958365674,0.16666666666666663,0.5,1.0,0.9788044963717674,0.30930420494216626,0.9152439933514562,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.33333333333333337,0,0,0,1,0,1,0,1,1,1,0,1
9190,0.05070605000647752,0.16666666666666666,0.3943661971830986,0.3375890149284129,0.058332385279119825,0.41666666666666663,0.0,0.0,0.8026329114157108,0.43993031757843226,0.7038481785500974,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.33333333333333337,0.4962413865107539,0.9999999999999999,0.33333333333333337,0.6666666666666666,0,0,0,1,0,0,1,0,1,1,0,1
9870,0.018137064386578573,0.16666666666666666,0.4084507042253521,0.3511110517542035,0.44947966571187076,0.33333333333333326,0.0,1.0,0.746857494188991,0.1664938644783771,0.6375397053630287,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.33333333333333337,0.4962413865107539,0.0,0.6666666666666666,0.33333333333333337,1,1,1,0,0,1,0,0,0,0,0,1
747,0.9538800362741288,0.16666666666666666,0.7183098591549296,0.6377822390522242,0.8761603003772835,0.5,0.5,1.0,0.09306066412719445,0.1784391322361445,0.14212275612667788,0.6666666666666666,0.6666666666666666,0.9999999999999999,0.33333333333333337,0.0,0.4957059907513647,0.6666666666666666,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,1,1
8518,0.0826272833268558,0.16666666666666666,0.8450704225352114,0.4468407245377734,0.3531596329471172,0.41666666666666663,0.5,0.0,0.9490461985761143,0.32114825068930053,0.8012508477964377,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1
4100,0.35092628578831453,0.3333333333333333,0.6901408450704226,0.40512804032717575,0.36033560276444193,0.75,0.5,0.0,0.1542170660695984,0.7858293600343883,0.21941137303227637,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.4962413865107539,0.9999999999999999,0.6666666666666666,0.9999999999999999,0,1,0,1,0,1,1,1,0,1,1,0
8896,0.07796346677030702,0.0,0.9154929577464789,0.6156832797956054,0.6163742867472133,0.5,0.0,0.0,0.890961312873974,0.2737520849771602,0.7483026436856458,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.6666666666666666,0,1,0,1,1,0,0,1,1,0,0,1
2604,0.12895452778857364,0.0,0.15492957746478875,0.34018192637116457,0.4789978603469794,0.16666666666666663,0.5,0.0,0.06277364981332686,0.5836436868374357,0.20479071461600476,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.33333333333333337,0,1,0,1,0,1,0,1,0,1,1,0
4253,0.07975126311698405,0.0,0.7323943661971831,0.7342015880917431,0.20971692365256228,0.5833333333333333,0.0,0.0,0.18306154844361766,0.3806258759361473,0.22645965939048043,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.4966924308892139,0,1,0,1,1,0,1,1,0,0,0,1
3737,0.06757351988599558,0.0,0.5633802816901409,0.2661573357086298,0.24701649445788582,0.5,0.0,0.0,0.22564157239179586,0.32106165888701976,0.19834106337974056,0.9999999999999999,0.6666666666666666,0.9999999999999999,0.9999999999999999,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.33333333333333337,0,1,0,1,0,0,1,0,1,0,0,1
5974,0.5015157403808783,0.5,0.1971830985915493,0.27312014442092075,0.654023415675002,0.08333333333333326,0.5,0.0,0.8522665537848844,0.7017577598232584,0.7894434064645253,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0,1,1,1,1,0,1,1,1,0,1,0
6306,0.010053115688560694,0.0,0.5211267605633803,0.26276654917824704,0.9347780836832709,0.5,0.0,0.0,0.9185209887935939,0.23796635745764938,0.7902399797580985,0.0,0.0,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.0,0.0,0,1,0,1,0,0,0,1,1,1,0,0
1093,0.06153646845446301,0.6666666666666666,0.09859154929577468,0.28616358140010956,0.07565461045084404,0.5,0.5,0.0,0.23124694449834685,0.5352118546232688,0.26722205313542713,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.6666666666666666,0.5015364201410714,0.6666666666666666,0,1,0,1,1,0,0,1,0,0,1,1
2776,0.029252493846353155,0.3333333333333333,0.2112676056338028,0.2653092738919349,0.48241633316226235,0.16666666666666663,0.5,0.0,0.10000713522518045,0.4875044246864684,0.20597412131320772,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0,0,1,1,1,0,1,0,0,0,1,0
5981,0.013939629485684675,0.16666666666666666,0.1267605633802817,0.3192195243696218,0.5002354869613477,0.9166666666666665,0.5,0.0,0.8016385315025274,0.7144087269806577,0.758906649833968,0.4966520192508893,0.5003663003663003,0.49377304668475597,0.0,0.6666666666666666,0.33333333333333337,0.5015364201410714,0.9999999999999999,1,1,1,1,1,0,1,0,0,1,1,1
4475,0.5356652416116077,0.0,0.9014084507042254,0.3272909276688201,0.3597110667843098,0.41666666666666663,0.0,0.0,0.11130724884001521,0.3804745781717225,0.17020984463495323,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.9999999999999999,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.6666666666666666,0,0,1,1,1,0,0,0,0,0,1,1
8534,0.029019303018525715,0.5,0.47887323943661975,0.6225120137743269,0.8029791655606033,0.25,0.5,0.0,0.9332086561769767,0.47563040485392916,0.8088243912730105,0.4966520192508893,0.33333333333333337,0.0,0.0,0.6666666666666666,0.4957059907513647,0.0,0.0,0,1,0,1,1,0,0,0,0,0,1,1
32,0.017567042363000388,1.0,0.9014084507042254,0.538509237123113,0.39684173166105,0.25,0.0,0.0,0.052495500506246,0.7142694093348124,0.12258007258579454,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9999999999999999,0.0,0.9999999999999999,0.33333333333333337,0.9999999999999999,0,1,1,1,0,0,1,0,0,1,1,1
2335,0.011607721207410287,0.0,0.09859154929577468,0.4103934733463081,0.0002957929146220617,0.8333333333333333,0.0,0.0,0.04569914669017352,0.5471362023725402,0.09625832594369774,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.33333333333333337,0.4957059907513647,0.33333333333333337,0.0,0,0,1,1,1,0,0,1,1,1,0,0
4070,0.06757351988599558,0.16666666666666666,0.7323943661971831,0.570483817805688,0.47696540065613785,0.5833333333333333,0.5,0.0,0.11041837742441896,0.8453283953422385,0.2465444434029411,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.49959931709696537,0.4962413865107539,0.6666666666666666,0.33333333333333337,0.0,0,0,1,1,1,1,1,1,0,1,1,1
4445,0.3624562767197823,0.16666666666666666,0.5492957746478874,0.23831037873034253,0.5046092289074793,0.8333333333333333,0.5,0.0,0.0029642051121779537,0.38055736374093607,0.027406301623791693,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1,0,1,1,0,0,0,1,0,0,1,1
2717,0.1005052467936261,0.16666666666666666,0.352112676056338,0.5455335011023865,0.7091673050231704,0.6666666666666665,0.0,0.0,0.11971066052729971,0.44006924508538836,0.14824994800389668,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.9999999999999999,0.33333333333333337,0.9999999999999999,0.6666666666666666,0.6666666666666666,0,1,0,1,1,0,1,0,1,1,0,1
7031,0.00792848814613292,0.0,0.9436619718309859,0.6936567626304398,0.5962477278300682,0.5833333333333333,0.5,1.0,0.7096128959477961,0.15451517323648745,0.5736789331318904,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.33333333333333337,1,0,1,1,0,0,0,0,0,0,0,0
2808,0.2938204430625729,0.3333333333333333,0.5492957746478874,0.31496158211107084,0.512771765007277,0.5,0.5,0.0,0.19417789896033194,0.21417026410009643,0.17831787964591064,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,1,1,1,0,0,0,1,0,0,1
