,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling
2534,1,1,1,1,0,0,1,0,1,0,1,0
2008,1,0,0,1,1,1,0,1,1,1,0,1
4502,0,1,0,1,0,1,0,0,1,1,1,1
7268,0,0,1,1,0,1,0,0,0,0,0,1
1117,0,1,0,1,0,0,1,1,0,1,1,1
9011,0,1,0,1,0,0,0,0,1,1,1,1
8472,1,0,0,1,1,1,1,1,0,0,1,1
6907,0,1,0,1,0,0,0,1,0,0,1,1
4209,0,1,0,1,1,0,1,0,1,1,0,1
900,0,1,0,1,0,0,0,1,0,1,0,1
9032,0,1,0,1,0,1,0,0,1,0,1,0
6730,0,0,0,1,0,1,1,0,0,1,1,1
8007,1,1,0,1,0,0,1,1,0,0,1,1
522,0,1,0,1,1,0,0,0,1,0,0,1
8501,0,1,0,1,1,1,0,0,0,1,0,1
3966,0,1,0,1,0,1,0,1,1,1,1,1
2498,1,1,0,1,0,0,1,0,1,0,1,1
4020,0,0,0,0,1,0,1,1,1,0,0,0
7742,0,1,1,0,1,0,0,1,0,0,1,1
3528,1,0,1,1,1,0,1,0,0,1,0,1
6107,0,1,0,1,1,0,1,1,0,0,1,0
1030,1,1,1,1,1,0,1,1,1,1,1,0
6567,0,0,0,1,0,0,1,1,0,1,1,0
8186,0,1,1,1,0,0,1,0,0,1,0,1
739,1,1,0,1,0,0,0,0,0,0,1,0
6746,1,1,0,1,1,0,1,0,1,0,0,1
354,0,1,0,1,0,0,1,1,1,1,1,0
882,0,1,0,1,1,1,0,1,1,0,1,0
1492,0,1,0,1,0,0,1,1,1,0,0,1
7812,0,1,0,1,0,0,0,0,0,0,1,0
3964,0,1,0,1,0,0,0,0,0,0,1,1
601,0,0,0,1,0,0,1,0,0,1,0,1
8414,0,1,0,1,1,1,0,0,0,1,1,1
5000,1,1,1,1,1,1,1,0,0,0,0,1
8709,1,0,1,1,0,1,0,1,0,1,1,0
3140,0,1,0,1,1,1,0,0,0,0,0,0
9117,0,1,1,1,0,1,0,1,1,1,0,1
2452,0,0,0,1,0,0,1,0,0,1,0,0
8286,0,1,1,1,0,1,1,0,0,0,0,1
6898,1,0,0,1,1,0,1,0,0,0,0,1
6369,1,1,1,1,0,0,0,0,1,0,1,1
2683,0,1,0,1,0,1,0,1,0,1,0,0
1242,0,0,0,1,1,1,0,0,0,1,0,1
1992,1,0,1,1,1,0,0,1,0,1,0,1
1589,0,0,0,1,1,0,1,1,0,1,1,0
6658,0,1,1,1,0,0,0,0,1,1,0,0
1122,0,0,0,0,0,1,0,1,0,1,0,1
697,0,0,1,1,1,1,0,0,0,0,1,1
2195,0,0,0,1,1,0,1,0,0,0,0,0
1683,0,1,0,1,1,1,1,1,0,1,1,0
9416,0,1,0,1,0,0,1,1,0,1,0,1
7616,0,0,0,1,0,0,0,0,0,1,1,0
9943,0,0,1,1,0,0,1,1,1,1,1,1
7725,0,0,0,1,1,0,0,1,0,0,1,1
5227,0,0,0,1,0,0,0,0,1,0,1,1
6123,1,0,0,1,0,1,0,0,0,0,1,1
347,0,1,0,1,0,0,0,1,1,1,1,1
4884,0,1,0,1,0,1,1,1,1,0,1,0
6600,0,0,0,1,0,1,1,0,0,1,0,0
3846,0,0,0,1,1,0,1,0,0,0,0,0
1855,0,1,0,1,0,0,0,0,0,0,0,0
8050,1,0,1,1,1,0,1,0,1,1,1,1
8283,0,1,0,1,1,0,0,1,0,1,1,0
5242,0,1,1,1,1,0,0,0,0,1,0,1
9803,0,1,0,0,0,0,1,1,0,1,0,0
2792,0,0,0,1,0,1,1,0,0,0,1,1
4220,0,1,0,1,0,1,1,0,1,0,0,1
7982,0,1,1,1,0,1,0,0,0,1,0,1
4242,0,1,1,1,1,1,0,1,1,1,0,0
8653,0,0,0,0,1,1,1,0,1,1,0,0
9208,0,0,0,1,0,0,1,0,1,0,0,1
9764,1,0,1,1,1,0,0,1,0,0,0,1
9788,0,1,0,1,0,0,0,0,0,1,0,1
8939,0,1,0,0,0,0,0,0,0,1,0,1
6037,0,1,0,1,0,1,1,0,0,0,0,0
6271,1,1,0,1,0,0,1,1,0,0,0,0
9919,0,1,0,1,1,1,1,1,0,1,0,1
7255,0,1,0,1,0,0,1,0,0,1,0,0
4946,0,0,0,0,0,0,0,0,1,0,1,1
6812,0,1,1,1,0,0,1,1,1,0,1,1
4533,0,0,1,1,1,0,1,0,1,1,1,1
774,0,0,1,1,0,1,1,1,1,1,0,1
2601,0,1,0,1,0,1,0,0,0,0,0,1
9797,0,1,0,1,1,0,0,0,1,1,0,0
4145,0,1,0,1,0,0,0,0,1,0,1,1
1780,0,1,0,0,1,0,1,1,1,1,1,1
7339,0,0,0,1,1,0,1,0,1,0,0,1
1497,0,0,1,1,1,1,1,0,1,1,0,0
3397,0,1,0,1,1,0,1,1,0,1,0,1
5017,0,1,0,1,0,1,0,0,1,1,1,0
5808,0,0,0,1,1,0,0,0,1,1,0,0
6354,0,1,0,1,1,1,0,1,0,0,1,1
4308,0,0,0,1,1,1,1,1,0,1,1,1
6274,1,1,0,1,0,0,1,0,1,1,0,0
392,0,1,0,1,0,1,0,1,0,1,1,1
5610,0,1,1,1,0,1,1,1,1,0,0,1
8021,0,1,0,1,0,1,1,1,1,1,0,1
2378,0,1,1,1,0,0,0,0,1,0,0,1
9237,0,0,0,0,0,0,1,0,1,1,1,0
2706,1,1,0,1,1,0,1,0,1,0,0,1
143,0,0,1,1,0,0,0,1,0,0,1,0
7090,0,0,1,1,0,0,0,0,1,0,1,1
624,0,0,0,1,0,1,0,1,1,1,0,1
3534,0,0,0,1,1,1,0,0,1,0,1,1
5884,1,0,1,1,0,0,1,1,1,0,0,1
4728,0,0,0,1,0,0,1,0,1,0,1,1
9909,0,1,0,1,0,0,0,0,1,0,1,1
2819,0,1,0,1,1,0,0,1,0,1,1,1
1844,1,1,1,1,0,0,0,0,0,0,0,1
4153,0,1,0,1,0,0,0,0,0,0,1,0
981,0,1,0,1,1,0,1,0,0,1,1,1
8170,0,1,0,0,1,0,1,0,0,0,0,0
3915,0,1,1,1,0,1,0,0,0,1,0,1
2842,1,1,0,1,0,0,0,0,0,0,0,1
4003,0,0,0,1,0,0,0,1,0,1,0,1
2058,0,0,1,1,0,0,1,0,0,0,0,1
1714,0,0,0,1,0,0,0,1,1,0,1,0
6104,1,0,0,1,0,0,1,0,1,1,0,0
7454,0,1,1,1,1,0,0,1,0,1,0,0
4524,0,1,0,1,0,0,0,0,1,1,0,0
1526,0,0,1,0,1,0,0,0,0,1,0,0
2477,0,0,1,1,0,0,0,1,0,1,0,1
6576,1,0,0,1,0,1,1,0,0,0,1,1
5188,1,1,0,0,0,0,1,1,0,0,0,1
1680,0,0,0,1,0,1,1,1,0,1,1,1
4631,0,0,0,1,0,0,0,1,0,0,0,1
9973,0,1,0,1,1,0,1,0,0,1,0,0
1228,0,0,0,1,0,1,1,1,1,0,0,0
4282,0,1,0,1,1,0,0,0,0,0,0,0
7317,0,0,1,1,0,0,0,0,1,1,0,0
999,0,1,0,1,1,0,0,1,1,1,1,1
3654,0,1,1,1,0,1,0,1,1,0,0,0
9855,1,1,1,1,0,1,0,1,1,0,1,1
2702,0,1,1,0,0,1,0,0,0,0,1,1
4343,0,0,0,1,0,1,0,0,0,0,1,0
6071,0,1,1,1,1,1,0,1,1,0,1,1
7405,0,0,0,1,1,1,1,0,0,1,0,0
6830,1,1,0,1,1,0,0,0,0,0,1,1
2669,0,1,1,1,0,1,0,1,0,1,1,0
8270,0,1,0,1,0,1,1,1,1,1,0,1
7476,0,1,0,1,1,0,1,0,0,0,0,0
9543,1,0,0,1,0,1,0,1,0,0,0,1
559,0,0,0,1,1,1,1,0,1,0,1,1
2679,0,0,0,1,0,0,1,0,0,1,0,0
5724,0,1,0,1,0,1,1,0,0,0,0,1
4970,0,0,0,1,1,1,1,1,1,0,0,1
5269,0,0,0,1,1,1,0,0,0,1,1,1
931,0,1,0,1,1,0,1,1,1,0,1,1
3271,0,0,0,1,0,0,0,0,0,0,0,0
1651,0,1,0,0,1,0,0,1,1,0,1,0
2292,0,1,0,1,1,1,0,1,0,0,0,0
534,0,1,1,1,1,1,1,0,0,0,1,0
2038,0,0,0,1,0,0,0,0,0,1,0,1
2458,0,0,0,1,1,0,1,0,0,0,1,0
5497,0,1,0,1,0,0,1,1,1,0,1,1
5421,0,1,0,0,0,0,1,1,1,0,1,0
4184,0,1,0,1,0,0,1,0,0,0,1,0
1495,0,0,0,1,1,0,0,0,0,0,0,1
5878,0,0,1,1,1,0,1,0,0,1,0,0
172,0,0,0,1,1,1,0,0,0,1,0,1
818,0,0,0,1,0,0,1,0,1,1,0,0
4762,0,1,0,1,1,0,0,1,0,0,1,0
4956,0,0,0,1,1,1,1,0,1,0,1,1
4608,0,0,1,1,0,0,1,0,0,1,0,1
9707,0,0,0,1,1,0,0,0,0,0,0,1
9350,0,1,1,1,0,1,0,0,0,0,1,1
198,0,0,1,1,0,0,0,0,0,1,0,1
8259,0,0,0,1,0,0,0,0,0,0,0,0
2585,0,1,0,1,1,0,1,0,0,0,0,0
2232,0,1,1,1,1,0,1,0,0,1,0,1
7498,0,1,1,1,1,0,0,1,0,1,0,1
3285,0,1,0,1,1,1,1,0,0,0,1,0
2773,0,0,0,1,1,1,0,1,0,1,0,1
9156,0,1,0,1,0,0,0,1,0,1,1,0
9924,0,1,1,1,1,0,0,1,0,1,1,1
6734,0,1,0,1,1,0,1,0,0,1,0,1
5684,0,1,0,1,1,0,1,0,1,1,1,1
9317,0,0,1,1,0,1,1,0,0,0,1,0
8415,0,0,1,1,0,1,0,0,1,0,1,1
3781,1,0,0,1,0,0,1,1,0,0,1,1
9697,0,1,0,0,1,0,1,1,0,0,0,0
7870,0,1,0,0,0,0,0,0,0,0,0,1
9906,0,0,1,1,1,0,1,0,0,0,1,1
9768,0,1,0,1,1,1,1,0,0,1,1,0
8093,0,0,1,1,1,1,1,0,0,0,0,1
3456,0,0,0,1,1,0,1,0,0,0,0,1
7217,1,1,0,1,0,0,0,1,1,0,0,1
1726,0,0,1,0,0,1,1,0,0,1,0,1
8323,0,1,0,1,1,0,0,1,0,0,1,0
3883,0,0,0,0,1,0,1,1,1,1,0,0
9347,0,1,0,1,0,1,0,1,0,0,0,0
6798,0,0,0,1,0,0,0,1,0,1,0,0
6623,0,0,1,1,1,0,0,0,0,1,1,0
7901,0,0,0,1,1,0,0,1,0,1,0,1
5631,0,0,0,1,0,1,1,0,1,0,1,1
6557,0,1,0,1,1,0,0,0,0,0,0,1
1114,0,1,0,0,0,1,0,0,0,1,1,0
4104,0,1,0,1,0,0,0,1,0,0,1,1
36,0,1,0,1,1,1,1,1,1,0,1,1
1666,0,1,0,1,0,0,0,0,0,0,1,0
443,0,1,0,0,1,0,1,1,1,1,1,0
3113,0,1,1,1,1,1,0,1,0,0,0,1
9375,0,0,0,1,1,1,1,0,0,1,1,0
4567,0,1,1,1,1,0,1,0,1,1,0,0
1609,0,0,0,1,1,0,1,0,0,1,1,1
6893,0,0,0,1,0,1,0,0,0,1,1,1
4832,0,0,1,1,1,0,1,0,1,0,0,1
5629,0,0,1,1,1,1,0,1,0,0,1,1
415,0,0,0,1,0,0,0,1,1,1,1,0
4897,0,0,0,1,0,0,1,0,0,0,0,1
4825,0,0,0,1,0,0,1,0,0,0,1,1
6482,1,1,0,1,0,1,1,0,1,0,0,0
2990,0,0,0,1,0,1,1,1,0,1,0,1
2264,0,0,0,1,0,0,0,0,1,0,1,1
7383,0,1,0,1,0,0,1,0,0,1,1,1
297,0,1,0,1,0,0,0,1,0,0,1,1
23,0,1,0,1,0,0,0,0,1,1,0,1
7860,1,0,0,1,0,0,1,1,0,1,1,0
3878,0,0,1,1,1,0,1,1,0,0,1,1
7701,0,0,0,0,0,0,0,1,0,1,1,1
6828,1,0,0,1,0,0,0,0,1,0,0,0
7499,1,0,1,1,0,1,1,1,0,1,1,0
5870,0,0,0,1,1,1,0,1,0,0,0,0
6768,0,0,0,1,0,1,0,0,0,0,1,1
1845,0,0,0,1,0,0,0,1,0,1,1,0
4378,0,1,0,1,0,0,0,1,0,0,1,0
472,0,0,1,1,0,0,0,1,0,1,0,1
4659,0,1,1,1,1,1,0,0,1,0,0,0
1411,0,1,1,1,0,0,0,1,0,0,1,0
1722,0,1,1,1,1,0,0,1,0,1,1,1
7670,0,0,0,1,0,1,0,0,0,1,1,1
3572,0,0,1,1,1,0,0,0,1,0,0,0
2595,1,1,0,0,0,0,0,1,0,0,0,1
7537,0,1,1,1,0,0,0,1,1,1,1,1
841,0,0,0,1,0,1,0,0,0,0,1,1
3968,0,0,1,1,0,1,1,0,1,1,0,1
7735,0,0,1,1,0,0,1,0,0,0,0,1
7189,0,1,0,1,0,0,1,0,0,1,0,1
1416,0,1,1,1,1,0,0,1,1,0,1,1
2555,1,0,0,0,1,1,0,1,0,1,1,0
7676,0,0,0,1,1,1,0,1,0,0,1,1
3931,1,0,0,1,0,1,0,1,0,0,0,1
4536,0,1,0,1,1,0,0,0,0,0,0,1
2069,0,1,0,1,0,1,1,0,0,1,0,0
5415,0,0,0,1,0,1,0,0,1,1,1,1
7610,0,1,1,1,0,0,1,0,1,0,1,0
2436,0,1,0,1,1,0,0,0,1,1,0,0
8072,0,1,1,1,0,0,0,0,0,1,1,0
9102,0,1,0,0,0,0,1,0,0,0,0,0
6476,0,0,1,1,0,0,1,0,1,0,1,1
2153,0,0,0,1,1,0,0,0,0,0,0,0
333,0,0,0,1,0,1,0,0,1,1,1,0
6017,0,1,0,1,1,1,1,0,1,1,1,1
6198,0,0,0,0,1,1,0,0,1,1,0,1
6985,0,0,0,1,0,0,0,1,0,0,0,1
7682,0,0,0,1,1,0,1,0,0,0,0,0
4789,0,0,0,1,1,1,0,1,1,0,0,1
2925,1,1,0,1,1,0,0,1,1,0,1,1
4239,0,1,0,1,1,1,1,0,0,0,0,0
6353,0,1,0,1,1,1,0,1,1,1,0,1
8918,0,1,0,1,0,1,0,0,0,0,0,0
7377,0,0,1,1,0,0,0,1,0,0,0,1
7862,0,1,0,1,0,0,1,0,1,1,1,0
2774,0,0,1,1,0,0,1,0,0,0,1,1
153,0,1,1,1,1,1,1,0,0,0,1,1
2963,0,1,0,1,1,0,0,0,1,1,0,1
9832,0,0,0,1,0,0,0,1,0,0,0,1
8422,0,0,1,1,0,0,0,0,1,1,1,0
7259,0,1,0,0,1,0,0,1,1,1,0,1
913,0,0,0,1,1,1,1,0,1,1,1,0
7173,0,0,0,1,0,1,0,0,0,0,0,1
9422,0,0,1,1,0,0,0,0,0,1,1,0
282,0,0,0,1,1,1,0,0,0,1,1,1
3671,0,1,0,1,1,1,1,0,0,0,1,1
4313,0,1,0,1,1,1,1,1,0,1,1,0
1490,0,1,1,1,1,0,0,0,0,1,0,0
4435,0,1,0,1,0,0,1,0,1,1,0,1
5941,0,1,1,1,0,1,0,1,0,0,0,1
806,0,1,0,1,1,1,0,0,0,0,1,1
6128,1,1,0,1,1,0,0,0,0,0,0,1
6562,1,0,1,1,1,0,1,0,0,1,1,0
7006,0,0,0,1,0,1,0,1,1,0,1,0
2117,1,1,0,1,0,0,1,0,0,1,1,0
148,0,0,0,1,1,0,1,0,0,1,1,0
2182,0,1,1,1,0,0,1,0,0,0,0,1
4937,0,1,1,1,0,0,1,0,1,0,0,1
4848,1,0,0,0,0,0,1,1,0,0,0,1
883,1,0,0,1,0,1,0,1,1,0,1,1
4969,0,1,0,1,0,1,0,1,0,1,0,1
1670,0,0,0,0,1,1,1,1,0,1,0,0
2441,1,0,0,1,1,0,0,0,1,1,0,0
1624,0,1,0,1,0,0,1,1,1,0,1,1
8874,0,1,1,1,1,0,0,1,0,1,1,1
5158,0,1,0,1,1,1,0,0,0,1,1,1
9497,0,1,0,1,1,1,1,0,0,1,0,1
89,0,1,1,1,0,0,1,0,0,0,0,1
2623,0,0,1,1,1,0,0,1,1,1,0,1
6006,0,0,0,1,1,1,0,0,0,1,0,1
5022,0,1,0,1,1,0,0,0,0,0,1,0
9566,1,0,0,1,0,0,0,1,1,0,1,0
9307,0,0,1,1,1,0,1,0,0,0,1,0
9587,0,0,0,1,1,1,0,0,1,0,0,0
7590,0,1,1,1,0,0,1,0,0,0,1,0
770,0,1,0,1,0,0,0,1,1,1,1,0
9120,0,1,0,0,1,0,1,0,1,1,0,0
2852,0,0,1,1,1,0,1,0,0,0,1,1
8845,0,1,0,1,1,1,1,0,1,0,1,0
8933,0,0,1,1,0,1,0,0,1,1,0,1
4079,0,1,1,1,0,0,0,0,0,1,1,0
9998,0,0,1,0,1,0,0,0,1,1,1,1
9147,0,1,0,1,1,1,0,0,0,0,1,0
6195,0,0,0,1,1,0,0,1,0,0,1,1
5125,0,0,0,1,0,0,0,0,0,0,1,0
4872,1,1,0,1,0,1,0,0,1,0,1,0
3574,0,1,0,1,0,0,0,0,0,1,1,1
2214,1,0,1,1,0,0,0,0,0,0,0,1
6559,1,1,0,1,1,0,0,0,0,1,1,1
6817,0,1,0,1,0,0,1,0,1,0,1,1
9329,0,0,0,1,1,0,0,0,0,0,0,0
4901,0,1,1,0,0,1,1,0,0,1,1,1
2342,0,0,0,1,0,0,0,1,0,1,1,0
5465,0,1,0,1,1,1,1,0,1,1,0,1
6229,0,1,0,1,1,0,0,1,0,0,1,0
702,0,0,0,1,1,0,0,0,0,1,1,1
1872,0,0,0,1,1,1,1,0,0,1,0,1
6412,0,0,0,1,1,0,0,0,0,1,0,1
7314,0,1,0,1,1,0,1,0,0,1,1,1
5810,0,1,0,1,0,0,1,0,1,0,1,0
7730,0,0,0,1,1,0,1,1,0,1,0,1
8666,0,1,0,0,0,0,1,1,0,0,1,0
5018,0,1,1,1,0,1,1,1,1,1,1,0
4355,0,0,0,1,0,1,0,1,0,1,1,0
4596,0,0,0,1,0,0,1,0,0,0,0,0
1310,0,0,0,1,1,1,0,1,0,0,0,1
902,0,0,0,1,0,0,0,0,0,1,0,1
4857,0,1,0,1,1,1,1,1,0,1,0,1
161,0,1,0,1,1,0,0,1,0,1,0,1
2678,0,1,0,1,0,1,0,0,1,1,0,1
1903,0,1,1,1,0,1,0,0,1,0,0,0
1044,0,1,1,0,0,0,1,1,0,0,1,1
3334,0,1,0,1,1,0,1,1,0,1,0,1
3726,0,1,0,1,0,0,1,1,0,0,0,0
1871,0,0,0,1,0,0,0,0,0,1,0,1
4348,0,0,0,1,1,1,0,0,1,1,0,0
7057,0,1,1,1,1,0,0,1,1,0,0,0
8512,1,1,0,0,1,0,0,0,0,1,0,1
5897,0,0,0,1,1,0,0,1,1,1,0,0
4426,0,0,0,1,1,0,0,0,0,0,1,1
6356,0,0,0,1,0,0,0,1,0,0,0,1
7852,0,0,0,1,0,0,0,1,1,0,0,0
9885,0,0,0,1,1,0,0,1,0,1,1,1
5909,0,1,1,1,0,1,0,0,1,1,0,0
590,1,0,1,1,1,0,0,1,0,0,0,0
4755,0,1,0,0,1,0,1,1,1,0,1,1
2906,0,1,0,1,0,0,0,0,1,1,0,1
1112,0,1,0,1,1,0,1,0,1,0,0,0
1297,0,1,0,1,1,0,0,0,0,0,0,0
5656,0,0,0,1,1,0,0,0,0,1,1,1
4238,0,0,1,1,1,1,0,0,0,0,1,1
3949,0,1,0,1,0,0,0,0,0,0,0,0
4487,1,0,0,0,1,0,0,1,0,1,0,1
7522,0,0,0,0,0,0,0,1,0,0,0,1
1834,0,0,0,1,0,0,0,0,0,0,0,1
4446,0,1,0,1,1,1,0,0,0,0,1,1
8669,0,1,0,1,1,0,0,1,1,1,1,0
2410,1,0,0,1,1,1,1,1,0,1,1,1
2305,0,1,0,1,0,0,0,0,0,1,0,1
1667,0,1,0,0,1,0,1,1,0,0,0,1
1885,0,0,1,1,1,1,0,1,1,0,1,0
5868,0,0,1,0,0,0,1,0,1,1,0,1
797,0,1,0,1,1,0,0,0,1,1,0,0
7033,0,0,0,1,0,1,1,0,0,0,0,1
9984,1,0,0,1,1,0,0,1,0,0,0,0
4975,0,1,0,1,0,0,1,1,1,0,0,0
6200,0,1,1,1,1,0,1,0,1,1,0,0
7475,0,0,0,1,0,0,0,0,1,1,1,0
7260,0,0,1,0,0,1,0,0,0,1,0,1
6996,0,1,0,1,0,0,0,0,0,1,1,1
7758,1,0,0,1,0,1,1,1,0,0,0,1
3216,0,1,1,1,0,0,0,0,1,1,0,1
5589,0,0,0,1,1,1,0,1,1,0,0,0
3260,0,0,0,1,0,0,1,1,1,1,0,1
8357,1,1,0,1,1,0,1,1,1,1,0,1
1397,0,1,0,1,0,0,0,1,0,0,0,0
353,0,0,1,1,0,0,0,1,1,1,0,0
1996,0,1,0,1,1,1,1,0,0,1,0,0
8882,1,1,0,1,0,1,0,0,0,0,1,1
8979,0,0,0,1,0,0,0,1,0,1,0,1
8426,0,1,0,1,0,1,0,0,1,0,1,0
9405,0,0,1,1,0,0,1,0,0,0,1,1
1384,0,1,0,1,0,0,0,0,1,0,1,0
3820,1,1,1,1,0,1,1,0,0,1,0,0
2309,1,0,1,1,1,0,0,0,0,0,1,1
7634,1,1,0,1,1,0,0,1,0,1,1,1
889,1,1,0,1,1,1,0,1,0,1,0,1
9448,0,1,0,1,1,0,0,1,1,0,0,1
8754,1,0,0,1,0,0,0,0,1,0,0,1
6245,0,1,1,1,0,0,0,1,0,1,0,0
1065,0,0,0,1,1,0,0,0,1,0,0,1
9197,1,1,1,1,0,0,1,0,0,1,0,0
2426,0,1,0,1,0,0,0,0,0,0,0,1
5690,0,0,0,1,0,0,0,0,1,0,1,1
9452,0,1,0,1,1,0,1,1,0,0,0,0
7509,0,1,0,1,1,0,0,1,0,1,1,0
8716,0,0,1,1,1,0,1,1,0,0,1,1
8164,0,0,0,1,0,0,1,1,0,0,0,0
8928,0,1,0,0,0,1,0,1,0,1,1,1
6882,1,0,0,1,1,1,1,0,1,1,1,1
1051,0,1,0,1,1,0,0,0,0,0,1,0
80,0,1,0,1,0,0,0,0,0,1,1,0
8838,0,0,0,1,1,0,1,1,0,1,1,1
7897,0,0,0,1,0,1,0,0,0,1,1,1
1418,1,1,0,1,0,1,0,0,1,1,0,1
5452,0,1,0,1,1,0,1,0,0,1,0,0
9607,0,1,0,1,0,0,1,0,0,0,0,0
2540,1,0,1,1,0,0,1,1,0,0,0,0
9975,0,1,0,1,1,0,0,0,0,0,0,1
4770,0,0,0,1,0,0,0,0,1,0,0,0
9857,1,0,1,1,0,0,0,1,0,1,0,1
1429,0,1,0,1,1,0,1,1,0,1,0,1
8376,0,1,1,1,0,1,0,1,0,1,1,0
7126,0,1,0,1,0,0,0,0,0,0,0,0
6900,0,1,1,1,0,0,0,0,1,1,1,1
6428,0,0,0,1,0,1,0,0,0,1,0,0
8198,0,0,0,1,0,0,1,0,0,0,1,0
669,1,0,0,1,0,0,1,0,0,0,0,0
7830,0,1,0,1,1,0,0,0,0,0,0,0
4987,0,1,0,1,0,0,1,0,1,1,1,1
5467,0,0,1,1,0,0,0,1,1,0,0,0
533,0,0,0,1,1,1,0,1,1,1,0,0
3821,1,1,0,1,0,0,1,1,0,1,0,1
9958,0,1,0,1,0,0,0,1,1,0,0,1
2827,0,0,0,1,1,1,0,1,0,1,1,0
5873,0,0,0,1,1,0,1,1,1,0,0,0
8035,0,1,1,1,1,0,1,0,1,0,1,0
2218,0,1,1,1,1,0,0,1,0,1,0,0
3414,1,1,0,1,0,0,1,0,0,1,0,0
7907,1,1,1,1,0,0,0,1,0,1,0,1
2314,0,0,0,0,1,1,1,1,0,1,0,0
8444,0,1,0,1,1,0,1,0,1,1,0,0
9356,0,0,0,1,1,0,1,0,0,1,0,1
2992,0,0,0,1,1,1,1,0,0,1,1,1
9622,0,1,0,1,1,1,0,0,0,1,1,1
2260,0,0,0,1,0,0,0,0,0,1,0,0
2582,0,1,0,1,1,1,0,0,1,0,1,0
1067,0,1,0,0,0,1,0,0,0,1,1,1
2190,1,0,0,1,0,0,0,1,1,0,0,1
3006,0,1,0,1,1,0,1,0,1,1,1,1
4822,0,1,0,1,0,0,0,0,1,1,1,0
6339,0,0,1,1,0,1,0,0,1,1,0,0
4903,0,0,0,1,1,0,0,1,0,0,0,0
5470,1,0,0,1,0,0,0,0,0,1,0,0
5911,1,1,0,1,1,1,1,0,0,0,0,1
5585,0,0,0,1,0,0,0,0,1,1,1,0
9096,0,0,0,0,1,0,1,1,0,0,0,1
2473,0,1,1,1,1,0,1,0,1,0,1,1
2271,0,1,0,0,0,0,0,1,0,0,1,1
2538,0,1,1,1,0,0,0,0,0,1,0,1
4384,0,0,0,1,1,1,1,0,1,1,0,0
1613,0,1,0,1,0,1,1,0,0,1,1,1
1942,0,1,1,1,0,1,1,1,1,0,0,1
7326,0,1,0,1,1,0,0,1,1,1,1,1
6212,0,0,0,1,0,0,1,1,0,1,0,0
4418,0,1,1,1,0,0,0,1,1,0,1,1
4167,0,1,1,1,1,0,0,1,0,1,0,0
847,0,1,0,1,0,1,0,1,0,0,1,1
467,0,0,0,1,0,0,0,0,0,1,1,1
3526,0,1,0,1,1,0,0,0,1,1,0,1
3405,0,0,0,1,1,0,0,1,0,0,0,0
5850,0,1,1,1,0,1,0,0,1,1,1,1
8020,0,0,1,0,1,0,0,0,1,1,1,1
1072,0,1,0,1,0,1,0,0,1,0,0,1
2031,0,1,1,1,0,0,0,0,1,0,0,0
8733,0,1,0,1,0,1,1,0,1,1,0,1
57,0,0,0,1,0,1,0,1,1,0,1,1
3330,0,1,0,1,0,0,0,0,1,1,0,1
9454,0,1,0,1,1,0,0,0,0,1,0,0
5678,0,0,0,1,0,1,0,0,0,0,1,0
3080,0,1,0,1,1,0,0,0,1,0,1,0
9790,0,1,0,1,0,0,1,1,0,1,1,1
3190,0,1,0,1,0,0,0,1,0,1,0,1
4998,0,1,0,1,1,0,1,1,0,0,0,1
9841,0,0,0,1,0,0,0,0,0,1,0,1
8461,0,1,0,0,1,0,0,0,0,1,1,0
4866,0,1,0,1,0,0,0,0,0,1,0,1
2449,0,0,1,1,1,0,0,1,1,0,1,0
8649,0,0,0,1,0,0,1,1,0,1,0,0
9745,0,1,0,0,0,0,0,1,0,0,0,0
5381,0,1,0,1,0,1,0,0,0,1,0,0
3051,0,1,1,1,0,0,0,0,1,0,0,1
4686,0,0,0,1,0,1,1,0,0,0,1,1
8395,0,1,1,1,1,1,1,0,1,1,0,1
2908,0,1,1,1,0,0,0,0,1,1,1,0
7456,0,1,0,1,0,1,1,0,0,1,0,1
7806,1,0,0,1,0,1,0,1,0,1,0,0
5957,0,0,0,1,1,0,0,0,0,1,0,0
1289,0,0,0,1,1,0,0,0,0,0,1,1
9189,0,1,0,1,0,1,0,1,0,0,0,1
8416,0,1,1,1,0,1,0,1,1,0,1,1
9600,0,1,1,0,0,1,1,0,1,1,1,1
2428,0,0,0,1,1,0,0,0,0,1,1,0
3958,0,1,0,1,0,0,0,1,0,0,1,1
1473,0,1,1,1,1,0,1,1,1,0,0,1
1193,0,1,1,1,1,1,0,1,0,0,1,1
4684,0,0,0,0,1,1,0,1,1,1,1,0
7729,0,1,1,1,1,1,0,1,0,1,0,1
7780,1,1,1,1,1,0,0,0,1,1,1,1
5284,1,0,1,1,0,0,0,0,1,0,0,1
1063,1,1,0,1,1,0,1,1,1,0,0,1
2109,0,1,0,1,0,1,1,0,0,1,0,1
8242,1,0,1,0,0,0,1,0,0,1,0,0
8380,0,1,0,1,0,0,1,0,0,0,0,1
3307,0,0,0,1,0,1,1,0,0,1,1,1
7398,0,1,0,1,1,0,0,0,0,0,1,1
5281,0,1,1,1,1,0,1,1,0,0,1,1
4430,0,1,0,1,0,0,0,0,1,1,1,1
704,0,0,0,1,0,0,1,0,0,1,0,1
